kHz;mV
31.92424774;0.00055648
31.93020821;0.00016106
31.93616867;0.00053868
31.94212914;0.00157359
31.9480896;0.0033801
31.95405006;0.00470982
31.96001053;0.00456052
31.96597099;0.00392347
31.97193146;0.00241262
31.97789192;0.00157287
31.98385239;0.01202887
31.98981285;0.0360968
31.99577332;0.05040377
32.00173378;0.05199032
32.00769424;0.0496974
32.01365471;0.03163936
32.01961517;0.00932976
32.02557564;0.00021982
32.0315361;0.0035809
32.03749657;0.0048974
32.04345703;0.00547924
32.0494175;0.00527775
32.05537796;0.00332683
32.06133842;0.00129271
32.06729889;0.0005841
32.07325935;0.00189212
32.07921982;0.00262995
32.08518028;0.00325587
32.09114075;0.00316138
32.09710121;0.00236511
32.10306168;0.00149255
32.10902214;0.00065105
32.1149826;0.00071796
32.12094307;0.00119157
32.12690353;0.00155241
32.132864;0.00134452
32.13882446;0.00096806
32.14478493;0.0005432
32.15074539;0.00019927
32.15670586;0.00026076
32.16266632;0.00058129
32.16862679;0.00074921
32.17458725;0.00080254
32.18054771;0.00082376
32.18650818;0.00067909
32.19246864;0.00068102
32.19842911;0.00065143
32.20438957;0.00060014
32.21035004;0.0005786
32.2163105;0.00047223
32.22227097;0.00027019
32.22823143;0.0002865
32.23419189;0.00062898
32.24015236;0.00079127
32.24611282;0.00102207
32.25207329;0.00137395
32.25803375;0.00187805
32.26399422;0.00198316
32.26995468;0.0016095
32.27591515;0.00099754
32.28187561;0.00016299
32.28783607;0.00160867
32.29379654;0.00470741
32.299757;0.00771508
32.30571747;0.00804755
32.31167793;0.00749683
32.3176384;0.00553296
32.32359886;0.00180249
32.32955933;0.001849
32.33551979;0.00761676
32.34148026;0.01231737
32.34744072;0.01333326
32.35340118;0.01342198
32.35936165;0.00974818
32.36532211;0.00377185
32.37128258;0.00024594
32.37724304;0.00258161
32.38320351;0.00398404
32.38916397;0.00458769
32.39512444;0.00471601
32.4010849;0.00345505
32.40704536;0.00180202
32.41300583;0.00039104
32.41896629;0.00118585
32.42492676;0.0019259
32.43088722;0.00249033
32.43684769;0.00261804
32.44280815;0.00203509
32.44876862;0.00129108
32.45472908;0.00054037
32.46068954;0.00035305
32.46665001;0.00087148
32.47261047;0.00143136
32.47857094;0.00157057
32.4845314;0.0014599
32.49049187;0.00118126
32.49645233;0.00084345
32.5024128;0.00049344
32.50837326;0.00006957
32.51433372;0.00045477
32.52029419;0.00058597
32.52625465;0.00064361
32.53221512;0.00052105
32.53817558;0.00041501
32.54413605;0.00035217
32.55009651;0.00013725
32.55605698;0.00017952
32.56201744;0.00030565
32.56797791;0.00038407
32.57393837;0.00032505
32.57989883;0.00015647
32.5858593;0.00011501
32.59181976;0.00050606
32.59778023;0.0012894
32.60374069;0.00242805
32.60970116;0.00288052
32.61566162;0.00254167
32.62162209;0.00199533
32.62758255;0.00061657
32.63354301;0.00243907
32.63950348;0.0105823
32.64546394;0.02048071
32.65142441;0.02327381
32.65738487;0.02267944
32.66334534;0.01872717
32.6693058;0.00815298
32.67526627;0.0015129
32.68122673;0.00352153
32.68718719;0.00681253
32.69314766;0.00801367
32.69910812;0.00854768
32.70506859;0.00703095
32.71102905;0.00367746
32.71698952;0.00113343
32.72294998;0.00100534
32.72891045;0.00235821
32.73487091;0.00304993
32.74083138;0.00355832
32.74679184;0.00305526
32.7527523;0.00201398
32.75871277;0.00100855
32.76467323;0.00012924
32.7706337;0.00089291
32.77659416;0.00179513
32.78255463;0.00235541
32.78851509;0.00223233
32.79447556;0.00178676
32.80043602;0.00115798
32.80639648;0.00062112
32.81235695;0.00017614
32.81831741;0.00069256
32.82427788;0.00105077
32.83023834;0.0012234
32.83619881;0.00114172
32.84215927;0.00077397
32.84811974;0.00044655
32.8540802;0.00035106
32.86004066;0.00068732
32.86600113;0.00069634
32.87196159;0.00062559
32.87792206;0.00050249
32.88388252;0.00045126
32.88984299;0.00041439
32.89580345;0.00032661
32.90176392;0.00041822
32.90772438;0.00078916
32.91368484;0.00110253
32.91964531;0.00105617
32.92560577;0.00076501
32.93156624;0.00038589
32.9375267;0.00039852
32.94348717;0.00164412
32.94944763;0.0035009
32.9554081;0.00446286
32.96136856;0.00421149
32.96732903;0.00352701
32.97328949;0.00184203
32.97924995;0.00213842
32.98521042;0.01561165
32.99117088;0.03819986
32.99713135;0.04789894
33.00309181;0.04875711
33.00905228;0.04420559
33.01501274;0.02424493
33.02097321;0.00550557
33.02693367;0.00157307
33.03289413;0.00451135
33.0388546;0.00549183
33.04481506;0.00608093
33.05077553;0.00548922
33.05673599;0.00330985
33.06269646;0.00134045
33.06865692;0.00049687
33.07461739;0.00183734
33.08057785;0.00258011
33.08653831;0.00317717
33.09249878;0.00287206
33.09845924;0.00203836
33.10441971;0.00121384
33.11038017;0.00040819
33.11634064;0.00025805
33.1223011;0.00080702
33.12826157;0.00135589
33.13422203;0.00142991
33.1401825;0.00137549
33.14614296;0.00108514
33.15210342;0.00071186
33.15806389;0.00026958
33.16402435;0.00038653
33.16998482;0.00069487
33.17594528;0.00089088
33.18190575;0.00103886
33.18786621;0.00098133
33.19382668;0.00093524
33.19978714;0.00071432
33.2057476;0.00033092
33.21170807;0.00017847
33.21766853;0.00036219
33.223629;0.00052939
33.22958946;0.00057429
33.23554993;0.00056071
33.24151039;0.00037648
33.24747086;0.00033916
33.25343132;0.00067339
33.25939178;0.00103663
33.26535225;0.00104961
33.27131271;0.00087529
33.27727318;0.00048853
33.28323364;0.00039754
33.28919411;0.00202058
33.29515457;0.00525005
33.30111504;0.00768511
33.3070755;0.00774562
33.31303596;0.0071653
33.31899643;0.0047781
33.32495689;0.00149984
33.33091736;0.00297315
33.33687782;0.0089248
33.34283829;0.01239498
33.34879875;0.01308879
33.35475922;0.01276704
33.36071968;0.00839958
33.36668015;0.00306717
33.37264061;0.00031543
33.37860107;0.00272077
33.38456154;0.00394961
33.390522;0.00465266
33.39648247;0.00455335
33.40244293;0.0030312
33.4084034;0.00145987
33.41436386;0.00015618
33.42032433;0.00110109
33.42628479;0.0017037
33.43224525;0.00226828
33.43820572;0.00229418
33.44416618;0.00178563
33.45012665;0.00114515
33.45608711;0.00041168
33.46204758;0.00043418
33.46800804;0.00108998
33.47396851;0.00161639
33.47992897;0.00163721
33.48588943;0.00141565
33.4918499;0.00102814
33.49781036;0.00066715
33.50377083;0.00028223
33.50973129;0.00044915
33.51569176;0.00083709
33.52165222;0.00101032
33.52761269;0.00105017
33.53357315;0.0008301
33.53953362;0.00053552
33.54549408;0.00018654
33.55145454;0.00038389
33.55741501;0.00047468
33.56337547;0.00042635
33.56933594;0.00036414
33.5752964;0.00017639
33.58125687;0.00020596
33.58721733;0.00038959
33.5931778;0.00072061
33.59913826;0.00133004
33.60509872;0.00207892
33.61105919;0.00219154
33.61701965;0.00182115
33.62298012;0.00125328
33.62894058;0.00048368
33.63490105;0.00362342
33.64086151;0.0124556
33.64682198;0.02079254
33.65278244;0.02209423
33.6587429;0.02136052
33.66470337;0.01613796
33.67066383;0.00571402
33.6766243;0.00118049
33.68258476;0.00404668
33.68854523;0.00681728
33.69450569;0.00765409
33.70046616;0.00800864
33.70642662;0.0061658
33.71238708;0.00299493
33.71834755;0.00067285
33.72430801;0.00156314
33.73026848;0.00265156
33.73622894;0.00336332
33.74218941;0.0035987
33.74814987;0.00261564
33.75411034;0.0014252
33.7600708;0.00051092
33.76603127;0.00091464
33.77199173;0.00143349
33.77795219;0.00196637
33.78391266;0.00209891
33.78987312;0.00173311
33.79583359;0.00122293
33.80179405;0.00053635
33.80775452;0.0002994
33.81371498;0.00074553
33.81967545;0.00119971
33.82563591;0.00123581
33.83159637;0.00110687
33.83755684;0.00090515
33.8435173;0.00062666
33.84947777;0.00029878
33.85543823;0.00017816
33.8613987;0.00052782
33.86735916;0.00070147
33.87331963;0.00081729
33.87928009;0.00075996
33.88524055;0.00078156
33.89120102;0.00067022
33.89716148;0.00047388
33.90312195;0.00038407
33.90908241;0.00055078
33.91504288;0.00069162
33.92100334;0.00054236
33.92696381;0.00033892
33.93292427;0.00040331
33.93888474;0.00085411
33.9448452;0.00179656
33.95080566;0.00331834
33.95676613;0.00382792
33.96272659;0.00355338
33.96868706;0.0029188
33.97464752;0.0013388
33.98060799;0.00348377
33.98656845;0.01947333
33.99252892;0.03929232
33.99848938;0.04524393
34.00444984;0.04566118
34.01041031;0.03843191
34.01637077;0.01811095
34.02233124;0.0032331
34.0282917;0.00209595
34.03425217;0.00451006
34.04021263;0.00534555
34.0461731;0.00599087
34.05213356;0.00506888
34.05809402;0.00288653
34.06405449;0.00104465
34.07001495;0.00070242
34.07597542;0.00195464
34.08193588;0.00278315
34.08789635;0.00329342
34.09385681;0.00276573
34.09981728;0.00191586
34.10577774;0.00101928
34.1117382;0.0003942
34.11769867;0.0007129
34.12365913;0.00123373
34.1296196;0.00159507
34.13558006;0.00154884
34.14154053;0.00124701
34.14750099;0.00064347
34.15346146;0.00017566
34.15942192;0.00058918
34.16538239;0.00129985
34.17134285;0.00156243
34.17730331;0.00159664
34.18326378;0.00150944
34.18922424;0.00130754
34.19518471;0.00106503
34.20114517;0.00057163
34.20710564;0.00028321
34.2130661;0.00027609
34.21902657;0.00040513
34.22498703;0.00043071
34.23094749;0.00040748
34.23690796;0.00038695
34.24286842;0.0002461
34.24882889;0.00035438
34.25478935;0.00077109
34.26074982;0.00115537
34.26671028;0.00105689
34.27267075;0.00076362
34.27863121;0.00032202
34.28459167;0.00093858
34.29055214;0.00290988
34.2965126;0.00611401
34.30247307;0.00769734
34.30843353;0.00730129
34.314394;0.00638374
34.32035446;0.00341439
34.32631493;0.00069513
34.33227539;0.00352484
34.33823586;0.00938492
34.34419632;0.01188828
34.35015678;0.01251828
34.35611725;0.01160051
34.36207771;0.00673183
34.36803818;0.00213515
34.37399864;0.00068454
34.37995911;0.00277531
34.38591957;0.00372883
34.39188004;0.00446401
34.3978405;0.00416618
34.40380096;0.00262716
34.40976143;0.00114975
34.41572189;0.00040281
34.42168236;0.00153707
34.42764282;0.00227884
34.43360329;0.00285512
34.43956375;0.00265677
34.44552422;0.00200417
34.45148468;0.00118306
34.45744514;0.00028984
34.46340561;0.00046193
34.46936607;0.00120075
34.47532654;0.00172458
34.481287;0.00177698
34.48724747;0.00158831
34.49320793;0.00109262
34.4991684;0.00057805
34.50512886;0.00003519
34.51108932;0.00072562
34.51704979;0.00106852
34.52301025;0.00115521
34.52897072;0.0011049
34.53493118;0.00092181
34.54089165;0.0008185
34.54685211;0.00061595
34.55281258;0.00040403
34.55877304;0.00034642
34.56473351;0.00033665
34.57069397;0.00027325
34.57665443;0.00014824
34.5826149;0.00038419
34.58857536;0.00058628
34.59453583;0.00093573
34.60049629;0.00169465
34.60645676;0.00233642
34.61241722;0.00223934
34.61837769;0.00185391
34.62433815;0.00116388
34.63029861;0.00034509
34.63625908;0.00467402
34.64221954;0.01394752
34.64818001;0.02042917
34.65414047;0.02074934
34.66010094;0.01964831
34.6660614;0.01297121
34.67202187;0.00340534
34.67798233;0.00130943
34.68394279;0.0047075
34.68990326;0.00678051
34.69586372;0.00738324
34.70182419;0.00729044
34.70778465;0.00481798
34.71374512;0.0019355
34.71970558;0.00014638
34.72566605;0.00185339
34.73162651;0.00272901
34.73758698;0.00350435
34.74354744;0.00364322
34.7495079;0.00264379
34.75546837;0.00156658
34.76142883;0.00040304
34.7673893;0.00069334
34.77334976;0.00131776
34.77931023;0.00196381
34.78527069;0.00210142
34.79123116;0.00175832
34.79719162;0.00122233
34.80315208;0.00054657
34.80911255;0.00009216
34.81507301;0.00084766
34.82103348;0.00143439
34.82699394;0.00168073
34.83295441;0.00169399
34.83891487;0.0013283
34.84487534;0.00097176
34.8508358;0.0005633
34.85679626;0.00026939
34.86275673;0.00064315
34.86871719;0.00087864
34.87467766;0.00099717
34.88063812;0.00084668
34.88659859;0.0007998
34.89255905;0.00069007
34.89851952;0.00064873
34.90447998;0.00057458
34.91044044;0.00035563
34.91640091;0.0001457
34.92236137;0.0002067
34.92832184;0.00049954
34.9342823;0.00079388
34.94024277;0.00129606
34.94620323;0.00235017
34.9521637;0.00356928
34.95812416;0.003624
34.96408463;0.0031147
34.97004509;0.00223905
34.97600555;0.00085819
34.98196602;0.00519843
34.98792648;0.02272496
34.99388695;0.03891908
34.99984741;0.0420888
35.00580788;0.04193207
35.01176834;0.03200187
35.01772881;0.01257176
35.02368927;0.00129148
35.02964973;0.00284654
35.0356102;0.00475559
35.04157066;0.00538306
35.04753113;0.00572708
35.05349159;0.00439861
35.05945206;0.00227192
35.06541252;0.00053457
35.07137299;0.00107572
35.07733345;0.00212058
35.08329391;0.00287344
35.08925438;0.00313662
35.09521484;0.00241858
35.10117531;0.00152595
35.10713577;0.00059878
35.11309624;0.00063829
35.1190567;0.00121145
35.12501717;0.00180921
35.13097763;0.00204896
35.1369381;0.00187878
35.14289856;0.00155218
35.14885902;0.00101584
35.15481949;0.0005109
35.16077995;0.00031842
35.16674042;0.00091362
35.17270088;0.00121943
35.17866135;0.00128906
35.18462181;0.00104672
35.19058228;0.00074478
35.19654274;0.00049231
35.2025032;0.00016016
35.20846367;0.00039489
35.21442413;0.0004657
35.2203846;0.00044429
35.22634506;0.00034025
35.23230553;0.0003698
35.23826599;0.00038761
35.24422646;0.00021837
35.25018692;0.00034112
35.25614738;0.00074953
35.26210785;0.00091757
35.26806831;0.00069139
35.27402878;0.00041024
35.27998924;0.00021658
35.28594971;0.00108931
35.29191017;0.00319819
35.29787064;0.00605728
35.3038311;0.0070096
35.30979156;0.00662025
35.31575203;0.00561737
35.32171249;0.00269734
35.32767296;0.00120114
35.33363342;0.00521535
35.33959389;0.01050588
35.34555435;0.0121518
35.35151482;0.01255293
35.35747528;0.01069707
35.36343575;0.00545176
35.36939621;0.0012683
35.37535667;0.00155046
35.38131714;0.00345921
35.3872776;0.00429517
35.39323807;0.00488492
35.39919853;0.00408689
35.405159;0.00235526
35.41111946;0.00086158
35.41707993;0.00063036
35.42304039;0.00161787
35.42900085;0.00225943
35.43496132;0.00266085
35.44092178;0.00234038
35.44688225;0.00177554
35.45284271;0.00099324
35.45880318;0.00044094
35.46476364;0.00063435
35.47072411;0.00117412
35.47668457;0.00154452
35.48264503;0.00155615
35.4886055;0.00134378
35.49456596;0.00088898
35.50052643;0.00047262
35.50648689;0.00020459
35.51244736;0.00095297
35.51840782;0.00133018
35.52436829;0.00143325
35.53032875;0.00133942
35.53628922;0.00102541
35.54224968;0.00061152
35.54821014;0.00005727
35.55417061;0.00035161
35.56013107;0.00045771
35.56609154;0.00051691
35.572052;0.00052858
35.57801247;0.00065905
35.58397293;0.0007998
35.5899334;0.00083598
35.59589386;0.00105582
35.60185432;0.00167497
35.60781479;0.00215291
35.61377525;0.00198232
35.61973572;0.00164093
35.62569618;0.00092009
35.63165665;0.00080437
35.63761711;0.00618656
35.64357758;0.01549999
35.64953804;0.02024214
35.6554985;0.02007268
35.66145897;0.01824816
35.66741943;0.01032567
35.6733799;0.00210731
35.67934036;0.00195638
35.68530083;0.0054179
35.69126129;0.0070367
35.69722176;0.00762765
35.70318222;0.0071036
35.70914268;0.00427415
35.71510315;0.00155657
35.72106361;0.00079385
35.72702408;0.00238121
35.73298454;0.00318038
35.73894501;0.00383754
35.74490547;0.00358759
35.75086594;0.00242278
35.7568264;0.0012371
35.76278687;0.00037382
35.76874733;0.00135638
35.77470779;0.00201389
35.78066826;0.00245686
35.78662872;0.00226575
35.79258919;0.00177373
35.79854965;0.00117507
35.80451012;0.00051887
35.81047058;0.0000537
35.81643105;0.0008259
35.82239151;0.0014422
35.82835197;0.00168274
35.83431244;0.00165016
35.8402729;0.00126614
35.84623337;0.0008213
35.85219383;0.00024985
35.8581543;0.00050451
35.86411476;0.0009001
35.87007523;0.00110943
35.87603569;0.00110568
35.88199615;0.00093436
35.88795662;0.0007691
35.89391708;0.00043683
35.89987755;0.00049485
35.90583801;0.00047865
35.91179848;0.00034817
35.91775894;0.0001477
35.92371941;0.00014626
35.92967987;0.00023826
35.93564034;0.00031066
35.9416008;0.00072047
35.94756126;0.00191134
35.95352173;0.00298126
35.95948219;0.00301866
35.96544266;0.00271455
35.97140312;0.00180658
35.97736359;0.0008643
35.98332405;0.00736552
35.98928452;0.02508951
35.99524498;0.03731775
36.00120544;0.03895437
36.00716591;0.03800291
36.01312637;0.02593748
36.01908684;0.00865116
36.0250473;0.00037853
36.03100777;0.00321739
36.03696823;0.00478832
36.0429287;0.00551702
36.04888916;0.00565
36.05484962;0.00396036
36.06081009;0.00190571
36.06677055;0.00015271
36.07273102;0.001403
36.07869148;0.00228614
36.08465195;0.00305271
36.09061241;0.00313496
36.09657288;0.00232136
36.10253334;0.00138838
36.1084938;0.00025343
36.11445427;0.00070807
36.12041473;0.00131635
36.1263752;0.00192302
36.13233566;0.00200895
36.13829613;0.00170805
36.14425659;0.00123331
36.15021706;0.00060336
36.15617752;0.00015962
36.16213799;0.00082336
36.16809845;0.00132569
36.17405891;0.00148764
36.18001938;0.00146672
36.18597984;0.00113753
36.19194031;0.00078941
36.19790077;0.00040237
36.20386124;0.00028777
36.2098217;0.00054951
36.21578217;0.00063962
36.22174263;0.00061304
36.22770309;0.00046756
36.23366356;0.00042131
36.23962402;0.00031743
