MHz;mV
1.2260437;0.01066225
1.22642517;0.00602386
1.22680664;0.00523467
1.22718811;0.0066773
1.22756958;0.00937347
1.22795105;0.00805864
1.22833252;0.00176418
1.22871399;0.00683843
1.22909546;0.01238045
1.22947693;0.01248181
1.2298584;0.00909343
1.23023987;0.00455475
1.23062134;0.00266273
1.23100281;0.00371943
1.23138428;0.00598837
1.23176575;0.00366839
1.23214722;0.00119953
1.23252869;0.00451234
1.23291016;0.01102728
1.23329163;0.01359729
1.2336731;0.01283884
1.23405457;0.01657772
1.23443604;0.01975222
1.2348175;0.02129953
1.23519897;0.02141898
1.23558044;0.01865464
1.23596191;0.01446969
1.23634338;0.01127829
1.23672485;0.01084724
1.23710632;0.01392118
1.23748779;0.01553099
1.23786926;0.01472292
1.23825073;0.01778469
1.2386322;0.02407123
1.23901367;0.02425649
1.23939514;0.01815755
1.23977661;0.01237712
1.24015808;0.00575734
1.24053955;0.00059225
1.24092102;0.00337073
1.24130249;0.00830529
1.24168396;0.01287442
1.24206543;0.01570185
1.2424469;0.01573589
1.24282837;0.01649567
1.24320984;0.01761294
1.24359131;0.01462539
1.24397278;0.01188085
1.24435425;0.01239521
1.24473572;0.01308301
1.24511719;0.01174012
1.24549866;0.01441897
1.24588013;0.01803103
1.2462616;0.014419
1.24664307;0.00947775
1.24702454;0.01157874
1.24740601;0.01760301
1.24778748;0.02076295
1.24816895;0.02426861
1.24855042;0.06443238
1.24893188;0.2276558
1.24931335;0.4191101
1.24969482;0.4700426
1.25007629;0.4637858
1.25045776;0.3832947
1.25083923;0.1791551
1.2512207;0.04420397
1.25160217;0.02417864
1.25198364;0.0278359
1.25236511;0.02757326
1.25274658;0.02370954
1.25312805;0.01666474
1.25350952;0.00729368
1.25389099;0.00277408
1.25427246;0.00627047
1.25465393;0.01170493
1.2550354;0.01679593
1.25541687;0.01890444
1.25579834;0.01698828
1.25617981;0.0126525
1.25656128;0.01099406
1.25694275;0.01130854
1.25732422;0.01120101
1.25770569;0.01215485
1.25808716;0.01105786
1.25846863;0.0053357
1.2588501;0.00496786
1.25923157;0.00859023
1.25961304;0.00775989
1.25999451;0.0084772
1.26037598;0.01540923
1.26075745;0.02349578
1.26113892;0.02550353
1.26152039;0.02264357
1.26190186;0.01845138
1.26228333;0.01541445
1.26266479;0.01444931
1.26304626;0.01261953
1.26342773;0.01341252
1.2638092;0.01486168
1.26419067;0.01790351
1.26457214;0.02458472
1.26495361;0.0278123
1.26533508;0.02658287
1.26571655;0.02179324
1.26609802;0.01650734
1.26647949;0.01355142
1.26686096;0.0113046
1.26724243;0.01017018
1.2676239;0.0099643
1.26800537;0.00853121
1.26838684;0.00739429
1.26876831;0.01048767
1.26914978;0.01646425
1.26953125;0.02270088
1.26991272;0.02239816
1.27029419;0.02097033
1.27067566;0.01874509
1.27105713;0.01118448
1.2714386;0.00279995
1.27182007;0.00486911
1.27220154;0.00901125
1.27258301;0.00699949
1.27296448;0.00560071
1.27334595;0.00447212
1.27372742;0.00384684
1.27410889;0.00480438
1.27449036;0.01046612
1.27487183;0.0141044
1.2752533;0.01515105
1.27563477;0.00906747
1.27601624;0.00902194
1.27639771;0.01939417
1.27677917;0.02593884
1.27716064;0.029527
1.27754211;0.02521887
1.27792358;0.01330661
1.27830505;0.00370974
1.27868652;0.00621941
1.27906799;0.01051284
1.27944946;0.01319822
1.27983093;0.01493511
1.2802124;0.01829152
1.28059387;0.01831971
1.28097534;0.01179944
1.28135681;0.00939108
1.28173828;0.01149726
1.28211975;0.01338887
1.28250122;0.01117249
1.28288269;0.01026279
1.28326416;0.01151725
1.28364563;0.01145304
1.2840271;0.01090444
1.28440857;0.01410318
1.28479004;0.01609677
1.28517151;0.01811281
1.28555298;0.01858205
1.28593445;0.01757219
1.28631592;0.01663874
1.28669739;0.01615477
1.28707886;0.01615134
1.28746033;0.01620722
1.2878418;0.01459684
1.28822327;0.01427248
1.28860474;0.01346659
1.28898621;0.00958149
1.28936768;0.00597512
1.28974915;0.00444433
1.29013062;0.00269966
1.29051208;0.0036231
1.29089355;0.0047706
1.29127502;0.00415274
1.29165649;0.00598256
1.29203796;0.01211672
1.29241943;0.01870892
1.2928009;0.0223588
1.29318237;0.02151106
1.29356384;0.01689589
1.29394531;0.00996767
1.29432678;0.00579636
1.29470825;0.00423284
1.29508972;0.00589205
1.29547119;0.00917304
1.29585266;0.01147098
1.29623413;0.01212558
1.2966156;0.01050422
1.29699707;0.0048749
1.29737854;0.00746356
1.29776001;0.01417745
1.29814148;0.01793957
1.29852295;0.0200318
1.29890442;0.01958765
1.29928589;0.01540774
1.29966736;0.01196997
1.30004883;0.01090478
1.3004303;0.00855927
1.30081177;0.00823624
1.30119324;0.00834321
1.30157471;0.0079978
1.30195618;0.00858711
1.30233765;0.01138897
1.30271912;0.01487249
1.30310059;0.01800243
1.30348206;0.01748814
1.30386353;0.01504667
1.304245;0.0123153
1.30462646;0.01013937
1.30500793;0.0107614
1.3053894;0.01100403
1.30577087;0.00681072
1.30615234;0.01137628
1.30653381;0.01835572
1.30691528;0.02086293
1.30729675;0.02216022
1.30767822;0.01927472
1.30805969;0.01426718
1.30844116;0.0099002
1.30882263;0.00417283
1.3092041;0.00239184
1.30958557;0.00217373
1.30996704;0.00257468
1.31034851;0.00387979
1.31072998;0.00576543
1.31111145;0.00864111
1.31149292;0.01128891
1.31187439;0.01286992
1.31225586;0.01257883
1.31263733;0.01385509
1.3130188;0.01778002
1.31340027;0.01988721
1.31378174;0.02242813
1.31416321;0.02039306
1.31454468;0.01293823
1.31492615;0.00816226
1.31530762;0.00619813
1.31568909;0.01405471
1.31607056;0.02033362
1.31645203;0.02071029
1.3168335;0.01898377
1.31721497;0.01677506
1.31759644;0.01217011
1.31797791;0.00906639
1.31835938;0.01262559
1.31874084;0.0142522
1.31912231;0.01156282
1.31950378;0.00915843
1.31988525;0.00510078
1.32026672;0.00605739
1.32064819;0.0115183
1.32102966;0.01202128
1.32141113;0.00891138
1.3217926;0.00677338
1.32217407;0.00555385
1.32255554;0.00119095
1.32293701;0.00222034
1.32331848;0.00364081
1.32369995;0.00590338
1.32408142;0.00783249
1.32446289;0.01133088
1.32484436;0.01100379
1.32522583;0.01290968
1.3256073;0.01593195
1.32598877;0.01465226
1.32637024;0.01142442
1.32675171;0.01015138
1.32713318;0.00928406
1.32751465;0.00872019
1.32789612;0.00555261
1.32827759;0.00661779
1.32865906;0.01024316
1.32904053;0.0097997
1.329422;0.00978602
1.32980347;0.01043703
1.33018494;0.01363859
1.33056641;0.01503015
1.33094788;0.01536905
1.33132935;0.01392983
1.33171082;0.03816373
1.33209229;0.4857603
1.33247375;2.222057
1.33285522;4.145521
1.33323669;4.619585
1.33361816;4.590468
1.33399963;3.72027
1.3343811;1.599581
1.33476257;0.2487855
1.33514404;0.02293721
1.33552551;0.01550666
1.33590698;0.01295276
1.33628845;0.00763547
1.33666992;0.00993131
1.33705139;0.01203169
1.33743286;0.00876072
1.33781433;0.00473264
1.3381958;0.00242214
1.33857727;0.00675186
1.33895874;0.00872022
1.33934021;0.01352158
1.33972168;0.01615281
1.34010315;0.01402009
1.34048462;0.0120391
1.34086609;0.01386798
1.34124756;0.01263225
1.34162903;0.00907225
1.3420105;0.00935235
1.34239197;0.00790511
1.34277344;0.00398053
1.34315491;0.00388592
1.34353638;0.00752748
1.34391785;0.01049549
1.34429932;0.01299943
1.34468079;0.01627977
1.34506226;0.01981398
1.34544373;0.0195068
1.3458252;0.0138829
1.34620667;0.01065618
1.34658813;0.01400417
1.3469696;0.01853546
1.34735107;0.01480738
1.34773254;0.0078044
1.34811401;0.01252504
1.34849548;0.02150676
1.34887695;0.02381123
1.34925842;0.01730208
1.34963989;0.01090475
1.35002136;0.00912997
1.35040283;0.01438084
1.3507843;0.0223026
1.35116577;0.02485207
1.35154724;0.02260105
1.35192871;0.0205304
1.35231018;0.01955421
1.35269165;0.02009744
1.35307312;0.01860864
1.35345459;0.01392425
1.35383606;0.014788
1.35421753;0.01903041
1.354599;0.01909932
1.35498047;0.01659242
1.35536194;0.01149779
1.35574341;0.00858656
1.35612488;0.01215291
1.35650635;0.01523356
1.35688782;0.01609721
1.35726929;0.01903961
1.35765076;0.02265819
1.35803223;0.02540378
1.3584137;0.02633384
1.35879517;0.0249261
1.35917664;0.021239
1.35955811;0.0154618
1.35993958;0.00882997
1.36032104;0.00505347
1.36070251;0.00567826
1.36108398;0.00536924
1.36146545;0.00666178
1.36184692;0.00941029
1.36222839;0.00959965
1.36260986;0.00692178
1.36299133;0.00199711
1.3633728;0.00846209
1.36375427;0.01237144
1.36413574;0.01608094
1.36451721;0.01858628
1.36489868;0.0143909
1.36528015;0.00854733
1.36566162;0.00416782
1.36604309;0.00518438
1.36642456;0.00364376
1.36680603;0.00216636
1.3671875;0.00395523
1.36756897;0.00727782
1.36795044;0.01130218
1.36833191;0.01191584
1.36871338;0.01012678
1.36909485;0.00960961
1.36947632;0.00581125
1.36985779;0.00732086
1.37023926;0.01205905
1.37062073;0.01342309
1.3710022;0.01470626
1.37138367;0.01483658
1.37176514;0.01178479
1.37214661;0.0103277
1.37252808;0.01286731
1.37290955;0.01426575
1.37329102;0.01273037
1.37367249;0.01017814
1.37405396;0.01397882
1.37443542;0.021976
1.37481689;0.02581363
1.37519836;0.02554556
1.37557983;0.02259239
1.3759613;0.01659596
1.37634277;0.01355875
1.37672424;0.01395554
1.37710571;0.0145504
1.37748718;0.01557513
1.37786865;0.01667921
1.37825012;0.01553425
1.37863159;0.01987916
1.37901306;0.02188036
1.37939453;0.01585785
1.379776;0.00718621
1.38015747;0.005462
1.38053894;0.01775027
1.38092041;0.0228239
1.38130188;0.0214547
1.38168335;0.01582035
1.38206482;0.00806692
1.38244629;0.00393269
1.38282776;0.01020595
1.38320923;0.01870419
1.3835907;0.02403954
1.38397217;0.02745275
1.38435364;0.03034322
1.38473511;0.02707613
1.38511658;0.01933891
1.38549805;0.01011548
1.38587952;0.00421369
1.38626099;0.00308895
1.38664246;0.00295255
1.38702393;0.00890679
1.3874054;0.01539997
1.38778687;0.01623652
1.38816833;0.01408585
1.3885498;0.01246091
1.38893127;0.01081631
1.38931274;0.00919026
1.38969421;0.0070444
1.39007568;0.00544974
1.39045715;0.00541181
1.39083862;0.00827235
1.39122009;0.01284819
1.39160156;0.0128993
1.39198303;0.01046673
1.3923645;0.00916963
1.39274597;0.00987922
1.39312744;0.00997134
1.39350891;0.01024487
1.39389038;0.0091079
1.39427185;0.00709344
1.39465332;0.00505415
1.39503479;0.0026765
1.39541626;0.00068492
1.39579773;0.00191959
1.3961792;0.00160118
1.39656067;0.00374404
1.39694214;0.01177841
1.39732361;0.02031104
1.39770508;0.02525373
1.39808655;0.02564954
1.39846802;0.01783086
1.39884949;0.00606508
1.39923096;0.00802887
1.39961243;0.01059441
1.3999939;0.01152101
1.40037537;0.01082495
1.40075684;0.01024701
1.40113831;0.01020455
1.40151978;0.00724222
1.40190125;0.00373014
1.40228271;0.00867029
1.40266418;0.00918597
1.40304565;0.00998091
1.40342712;0.0120351
1.40380859;0.01230809
1.40419006;0.00918369
1.40457153;0.0043273
1.404953;0.00723106
1.40533447;0.01088892
1.40571594;0.0093831
1.40609741;0.00911701
1.40647888;0.01256478
1.40686035;0.01513863
1.40724182;0.01458966
1.40762329;0.01015513
1.40800476;0.0052644
1.40838623;0.00315096
1.4087677;0.00454954
1.40914917;0.00785339
1.40953064;0.01117945
1.40991211;0.0170912
1.41029358;0.0199146
1.41067505;0.01740871
1.41105652;0.01484789
1.41143799;0.01278355
1.41181946;0.01248866
1.41220093;0.01223789
1.4125824;0.00883985
1.41296387;0.0085771
1.41334534;0.01150764
1.41372681;0.01080315
1.41410828;0.0075513
1.41448975;0.00186
1.41487122;0.01088904
1.41525269;0.03331188
1.41563416;0.06286995
1.41601563;0.1073163
1.41639709;0.1492827
1.41677856;0.1455708
1.41716003;0.1252666
1.4175415;0.09012547
1.41792297;0.02923718
1.41830444;0.01672649
1.41868591;0.02108326
1.41906738;0.01958803
1.41944885;0.01595377
1.41983032;0.01093323
1.42021179;0.00466316
1.42059326;0.00592552
1.42097473;0.01021082
1.4213562;0.011313
1.42173767;0.01169036
1.42211914;0.01182604
1.42250061;0.01391657
1.42288208;0.01423892
1.42326355;0.01219744
1.42364502;0.00707085
1.42402649;0.00324611
1.42440796;0.00838576
1.42478943;0.01103358
1.4251709;0.0113426
1.42555237;0.01141149
1.42593384;0.01677796
1.42631531;0.02049644
1.42669678;0.02126851
1.42707825;0.01752014
1.42745972;0.00989053
1.42784119;0.00270089
1.42822266;0.01209282
1.42860413;0.02031459
1.4289856;0.02453884
1.42936707;0.02294806
1.42974854;0.02028543
1.43013;0.01855566
1.43051147;0.01552316
1.43089294;0.01340164
1.43127441;0.0109813
1.43165588;0.00820564
1.43203735;0.00713699
1.43241882;0.00829539
1.43280029;0.00728901
1.43318176;0.0072742
1.43356323;0.00996704
1.4339447;0.00889665
1.43432617;0.00871119
1.43470764;0.01125929
1.43508911;0.00964574
1.43547058;0.0076032
1.43585205;0.01107145
1.43623352;0.01281393
1.43661499;0.01240629
1.43699646;0.01437173
1.43737793;0.01286235
1.4377594;0.0141742
1.43814087;0.01562683
1.43852234;0.01270823
1.43890381;0.00754466
1.43928528;0.00287979
1.43966675;0.00612557
1.44004822;0.01090699
1.44042969;0.01578893
1.44081116;0.02367378
1.44119263;0.03229684
1.4415741;0.0330976
1.44195557;0.02885955
1.44233704;0.02151799
1.44271851;0.00717198
1.44309998;0.01041736
1.44348145;0.017669
1.44386292;0.01821776
1.44424438;0.0164881
1.44462585;0.01535107
1.44500732;0.01304232
1.44538879;0.00907818
1.44577026;0.0102823
1.44615173;0.01507018
1.4465332;0.01690848
1.44691467;0.01526138
1.44729614;0.01127557
1.44767761;0.00614991
1.44805908;0.00769138
1.44844055;0.01514238
1.44882202;0.01713583
1.44920349;0.01684589
1.44958496;0.0144861
1.44996643;0.00907935
1.4503479;0.00454636
1.45072937;0.00488462
1.45111084;0.01157644
1.45149231;0.01624401
1.45187378;0.01621494
1.45225525;0.01315333
1.45263672;0.01063765
1.45301819;0.01033424
1.45339966;0.01105078
1.45378113;0.01168688
1.4541626;0.01208507
1.45454407;0.01271766
1.45492554;0.01145802
1.45530701;0.00883437
1.45568848;0.00869839
1.45606995;0.0133247
1.45645142;0.01754983
1.45683289;0.01746691
1.45721436;0.01488469
1.45759583;0.01230135
1.45797729;0.01281596
1.45835876;0.01583574
1.45874023;0.01825608
1.4591217;0.01520984
1.45950317;0.01287317
1.45988464;0.01539731
1.46026611;0.01848656
1.46064758;0.01743661
1.46102905;0.01122361
1.46141052;0.00221334
1.46179199;0.006716
1.46217346;0.01070199
1.46255493;0.01195601
1.4629364;0.01638754
1.46331787;0.02166463
1.46369934;0.02452677
1.46408081;0.02753565
1.46446228;0.03036139
1.46484375;0.02697377
1.46522522;0.02075476
1.46560669;0.01906855
1.46598816;0.01750211
1.46636963;0.01468215
1.4667511;0.01506454
1.46713257;0.01514919
1.46751404;0.01317758
1.46789551;0.01438297
1.46827698;0.01467903
1.46865845;0.016284
1.46903992;0.02185792
1.46942139;0.02135487
1.46980286;0.01786233
1.47018433;0.01734082
1.4705658;0.01346367
1.47094727;0.00788427
1.47132874;0.00737508
1.47171021;0.00412327
1.47209167;0.00569548
1.47247314;0.01052056
1.47285461;0.01396749
1.47323608;0.01540508
1.47361755;0.01596233
1.47399902;0.01546008
1.47438049;0.01326654
1.47476196;0.01102128
1.47514343;0.01106403
1.4755249;0.01365048
1.47590637;0.01646096
1.47628784;0.01682313
1.47666931;0.0142537
1.47705078;0.00711471
1.47743225;0.00215827
1.47781372;0.00816947
1.47819519;0.01206159
1.47857666;0.01324116
1.47895813;0.01214428
1.4793396;0.01056222
1.47972107;0.01250329
1.48010254;0.01279862
1.48048401;0.00751658
1.48086548;0.00535081
1.48124695;0.01305554
1.48162842;0.01733977
1.48200989;0.01885196
1.48239136;0.01957541
1.48277283;0.01466729
1.4831543;0.00772053
1.48353577;0.00455151
1.48391724;0.00627742
1.48429871;0.00640405
1.48468018;0.00304196
1.48506165;0.00927458
1.48544312;0.01585644
1.48582458;0.02348483
1.48620605;0.02548696
1.48658752;0.01881396
1.48696899;0.01106271
1.48735046;0.00480112
1.48773193;0.00437411
1.4881134;0.01217544
1.48849487;0.01577876
1.48887634;0.01691287
1.48925781;0.02095777
1.48963928;0.02038253
1.49002075;0.01688113
1.49040222;0.01322219
1.49078369;0.00882419
1.49116516;0.00737909
1.49154663;0.00898158
1.4919281;0.01101188
1.49230957;0.01307768
1.49269104;0.01229212
1.49307251;0.00948813
1.49345398;0.01007616
1.49383545;0.01336704
1.49421692;0.02120145
1.49459839;0.02676926
1.49497986;0.02555679
1.49536133;0.0214519
1.4957428;0.01961683
1.49612427;0.02107875
1.49650574;0.01984559
1.49688721;0.01561756
1.49726868;0.00919745
1.49765015;0.00687516
1.49803162;0.01584473
1.49841309;0.00952756
1.49879456;0.06387385
1.49917603;0.1359435
1.4995575;0.152116
1.49993896;0.1556048
1.50032043;0.1305823
1.5007019;0.06009962
1.50108337;0.01900932
1.50146484;0.01626918
1.50184631;0.01911124
1.50222778;0.01799423
1.50260925;0.01910985
1.50299072;0.02442827
1.50337219;0.02841212
1.50375366;0.02583134
1.50413513;0.02024226
1.5045166;0.01720836
1.50489807;0.01834117
1.50527954;0.02078745
1.50566101;0.01915012
1.50604248;0.01497218
1.50642395;0.01337982
1.50680542;0.01491273
1.50718689;0.01477227
1.50756836;0.01201278
1.50794983;0.00894968
1.5083313;0.00806541
1.50871277;0.00780202
1.50909424;0.0075784
1.50947571;0.00638129
1.50985718;0.00592635
1.51023865;0.00398624
1.51062012;0.00251681
1.51100159;0.00591216
1.51138306;0.00800604
1.51176453;0.00995936
1.512146;0.00928937
1.51252747;0.0087768
1.51290894;0.00923174
1.51329041;0.0124653
1.51367188;0.01282491
1.51405334;0.01440069
1.51443481;0.01616749
1.51481628;0.01405957
1.51519775;0.00976669
1.51557922;0.00559257
1.51596069;0.00892982
1.51634216;0.01131047
1.51672363;0.00849178
1.5171051;0.00266518
1.51748657;0.00349048
1.51786804;0.0083223
1.51824951;0.00974603
1.51863098;0.0085148
1.51901245;0.0072684
1.51939392;0.00584481
1.51977539;0.00576436
1.52015686;0.00561149
1.52053833;0.00344986
1.5209198;0.00343263
1.52130127;0.00480347
1.52168274;0.00776101
1.52206421;0.01047773
1.52244568;0.01148923
1.52282715;0.01011216
1.52320862;0.00565478
1.52359009;0.00654736
1.52397156;0.01131352
1.52435303;0.01647922
1.5247345;0.02002056
1.52511597;0.02135177
1.52549744;0.01960598
1.52587891;0.01184932
1.52626038;0.00660739
1.52664185;0.00937644
1.52702332;0.01177479
1.52740479;0.01163403
1.52778625;0.00846321
1.52816772;0.00565745
1.52854919;0.01134275
1.52893066;0.01841749
1.52931213;0.02503702
1.5296936;0.02408731
1.53007507;0.01494592
1.53045654;0.00879255
1.53083801;0.00876119
1.53121948;0.0113792
1.53160095;0.0111258
1.53198242;0.0112133
1.53236389;0.01497368
1.53274536;0.01692197
1.53312683;0.01835023
1.5335083;0.01830087
1.53388977;0.01225002
1.53427124;0.00484583
